Metric,Value
Subset Accuracy,0.3500291205591147
Jaccard,0.4387012230634828
MicroF1,0.5321768326804701
MacroF1,0.3783268026787436
MCC_Cytoplasm,0.25817037004841037
MCC_Nucleus,0.39472685949132313
MCC_Cell membrane,0.29511825058118485
MCC_Mitochondrion,0.577117908075405
MCC_Endoplasmic reticulum,0.04293749043765274
MCC_Golgi apparatus,0.23667568437670392
