Metric,Value
Subset Accuracy,0.3302271403610949
Jaccard,0.470879440885265
MicroF1,0.5560493827160494
MacroF1,0.4246117811033226
MCC_Cytoplasm,0.2715630241697407
MCC_Nucleus,0.39195652035171247
MCC_Cell membrane,0.3448340252436541
MCC_Mitochondrion,0.5895952789256798
MCC_Endoplasmic reticulum,0.14785594800223356
MCC_Golgi apparatus,0.14934229704980945
