Metric,Value
Subset Accuracy,0.33896330809551545
Jaccard,0.4570471753057659
MicroF1,0.5544244322631167
MacroF1,0.39890455703046174
MCC_Cytoplasm,0.25668299993627713
MCC_Nucleus,0.404992060160044
MCC_Cell membrane,0.2845609315148854
MCC_Mitochondrion,0.5553829257795699
MCC_Endoplasmic reticulum,0.21650143145289172
MCC_Golgi apparatus,0.15787214923675133
