Metric,Value
Subset Accuracy,0.33663366336633666
Jaccard,0.4887303436225976
MicroF1,0.5756633994740616
MacroF1,0.4374295047003926
MCC_Cytoplasm,0.2980229137144273
MCC_Nucleus,0.4064983178577614
MCC_Cell membrane,0.3611208869983278
MCC_Mitochondrion,0.5850572588631673
MCC_Endoplasmic reticulum,0.14833997262928625
MCC_Golgi apparatus,0.16552952796658482
