Metric,Value
Subset Accuracy,0.32265579499126384
Jaccard,0.4725781401669579
MicroF1,0.560702096538274
MacroF1,0.41946146965922715
MCC_Cytoplasm,0.2833755203220778
MCC_Nucleus,0.3929395144186271
MCC_Cell membrane,0.35340351589916796
MCC_Mitochondrion,0.5533172217810521
MCC_Endoplasmic reticulum,0.07962488303145816
MCC_Golgi apparatus,0.19003133733893673
