Metric,Value
Subset Accuracy,0.13662790697674418
Jaccard,0.19234496124031006
MicroF1,0.29652996845425866
MacroF1,0.13846405739435133
MCC_Cytoplasm,0.11678452441605347
MCC_Nucleus,0.05556366655922999
MCC_Cell membrane,0.14185915687698106
MCC_Mitochondrion,0.033155979552920496
MCC_Endoplasmic reticulum,-0.01899959911268804
MCC_Golgi apparatus,0.0
