Metric,Value
Subset Accuracy,0.7703488372093024
Jaccard,0.8585271317829457
MicroF1,0.8645833333333334
MacroF1,0.4622219312742501
MCC_Cytoplasm,0.23088050575655877
MCC_Nucleus,0.858666814155649
MCC_Cell membrane,0.5572953756885755
MCC_Mitochondrion,0.9230511924169417
MCC_Endoplasmic reticulum,0.0
MCC_Golgi apparatus,0.0
