Metric,Value
Subset Accuracy,0.3418753640069889
Jaccard,0.4811687051058047
MicroF1,0.5684729064039409
MacroF1,0.4305957600641735
MCC_Cytoplasm,0.2994352341385845
MCC_Nucleus,0.4045468883019329
MCC_Cell membrane,0.34316628601540966
MCC_Mitochondrion,0.5884286678046242
MCC_Endoplasmic reticulum,0.15309012566035543
MCC_Golgi apparatus,0.20009635352849275
