bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,0,49,,0.44161584973335266,
,0,99,,0.21100148558616638,
,0,149,,0.1388719081878662,
,0,199,,0.24756184220314026,
,0,249,,0.3234226405620575,
,0,299,,0.21387645602226257,
,0,349,,1.1254305839538574,
,0,399,,0.20931781828403473,
,0,449,,0.38466015458106995,
,0,499,,0.19015184044837952,
,0,549,,1.0197148323059082,
,0,599,,0.7288654446601868,
,0,649,,0.2735460102558136,
,0,699,,0.3245159089565277,
0.21357040107250214,0,718,,,0.34919318556785583
,0,718,0.3343542218208313,,
,1,749,,0.3660295307636261,
,1,799,,0.18866349756717682,
,1,849,,0.1409083604812622,
,1,899,,0.5157437920570374,
,1,949,,0.19046229124069214,
,1,999,,0.14482226967811584,
,1,1049,,0.16858652234077454,
,1,1099,,0.26237720251083374,
,1,1149,,0.3662750720977783,
,1,1199,,0.30104154348373413,
,1,1249,,0.2684425413608551,
,1,1299,,0.652345597743988,
,1,1349,,0.2059485763311386,
,1,1399,,0.21662001311779022,
0.19367964565753937,1,1437,,,0.32697078585624695
,1,1437,0.2989363670349121,,
,2,1449,,0.1521988958120346,
,2,1499,,0.2537671625614166,
,2,1549,,0.62142413854599,
,2,1599,,0.21367615461349487,
,2,1649,,0.10041538625955582,
,2,1699,,0.1040620431303978,
,2,1749,,0.11507964134216309,
,2,1799,,0.11702170222997665,
,2,1849,,0.2344016581773758,
,2,1899,,0.8833714127540588,
,2,1949,,0.41892436146736145,
,2,1999,,0.19100207090377808,
,2,2049,,0.2063431441783905,
,2,2099,,0.2553132176399231,
,2,2149,,0.23320063948631287,
0.18755391240119934,2,2156,,,0.32095181941986084
,2,2156,0.28545325994491577,,
,3,2199,,0.3776097297668457,
,3,2249,,0.19179198145866394,
,3,2299,,0.13377267122268677,
,3,2349,,0.15418200194835663,
,3,2399,,0.2096075862646103,
,3,2449,,0.17262446880340576,
,3,2499,,0.18586164712905884,
,3,2549,,0.17879971861839294,
,3,2599,,0.34071794152259827,
,3,2649,,0.24943943321704865,
,3,2699,,0.12783074378967285,
,3,2749,,0.2596150040626526,
,3,2799,,0.2109144628047943,
,3,2849,,0.35343897342681885,
0.18450599908828735,3,2875,,,0.3182328939437866
,3,2875,0.2763325870037079,,
,4,2899,,0.139367938041687,
,4,2949,,0.13154764473438263,
,4,2999,,0.24889034032821655,
,4,3049,,0.18110378086566925,
,4,3099,,0.2025814950466156,
,4,3149,,0.2702255845069885,
,4,3199,,0.08540518581867218,
,4,3249,,0.19691459834575653,
,4,3299,,0.19546574354171753,
,4,3349,,0.19680753350257874,
,4,3399,,0.18857426941394806,
,4,3449,,0.3085263967514038,
,4,3499,,0.2047175019979477,
,4,3549,,0.49896660447120667,
0.18310953676700592,4,3594,,,0.31693941354751587
,4,3594,0.2692174017429352,,
,5,3599,,0.2516355514526367,
,5,3649,,0.3343941569328308,
,5,3699,,0.2135908603668213,
,5,3749,,0.10884325206279755,
,5,3799,,0.16676977276802063,
,5,3849,,0.15894648432731628,
,5,3899,,0.7597352266311646,
,5,3949,,0.16900432109832764,
,5,3999,,0.09804967790842056,
,5,4049,,0.20422247052192688,
,5,4099,,0.18770632147789001,
,5,4149,,0.16451939940452576,
,5,4199,,0.20274634659290314,
,5,4249,,0.2539236545562744,
,5,4299,,0.2453027218580246,
0.1828986555337906,5,4313,,,0.31658345460891724
,5,4313,0.26346954703330994,,
,6,4349,,0.46892109513282776,
,6,4399,,0.07732626795768738,
,6,4449,,0.3044695556163788,
,6,4499,,0.1303800344467163,
,6,4549,,0.17625252902507782,
,6,4599,,0.16447965800762177,
,6,4649,,0.18957340717315674,
,6,4699,,0.29215145111083984,
,6,4749,,0.3111856281757355,
,6,4799,,0.12244253605604172,
,6,4849,,0.264396071434021,
,6,4899,,0.3389841914176941,
,6,4949,,0.1959400773048401,
,6,4999,,0.5005704164505005,
0.1829599291086197,6,5032,,,0.31681928038597107
,6,5032,0.25850045680999756,,
,7,5049,,0.19973096251487732,
,7,5099,,0.1697724461555481,
,7,5149,,0.18650253117084503,
,7,5199,,0.3094877004623413,
,7,5249,,0.27573734521865845,
,7,5299,,0.2215370386838913,
,7,5349,,0.13726139068603516,
,7,5399,,0.43288353085517883,
,7,5449,,0.17911674082279205,
,7,5499,,0.1547345370054245,
,7,5549,,0.4532202482223511,
,7,5599,,0.3204057514667511,
,7,5649,,0.34943366050720215,
,7,5699,,0.23332622647285461,
,7,5749,,0.13863417506217957,
0.18480831384658813,7,5751,,,0.3178675174713135
,7,5751,0.25403526425361633,,
,8,5799,,0.14698925614356995,
,8,5849,,0.13248279690742493,
,8,5899,,0.20288754999637604,
,8,5949,,0.19188424944877625,
,8,5999,,0.1261894702911377,
,8,6049,,0.5204799771308899,
,8,6099,,0.21184203028678894,
,8,6149,,0.6850704550743103,
,8,6199,,0.22391149401664734,
