Metric,Value
Subset Accuracy,0.3337216074548631
Jaccard,0.42346146379343813
MicroF1,0.5207694452188458
MacroF1,0.3634623862593093
MCC_Cytoplasm,0.2616483429232773
MCC_Nucleus,0.38819373096060733
MCC_Cell membrane,0.28612355981581833
MCC_Mitochondrion,0.5313882805937089
MCC_Endoplasmic reticulum,0.09613721783336662
MCC_Golgi apparatus,0.11667738075383392
