Metric,Value
Subset Accuracy,0.36225975538730343
Jaccard,0.46961754999029315
MicroF1,0.5600632244467861
MacroF1,0.4099623887439934
MCC_Cytoplasm,0.2483405494343545
MCC_Nucleus,0.3955547895001308
MCC_Cell membrane,0.29649627901462694
MCC_Mitochondrion,0.5756035631875845
MCC_Endoplasmic reticulum,0.19880417386602248
MCC_Golgi apparatus,0.21230579326193072
