Metric,Value
Subset Accuracy,0.5150883392226149
Jaccard,0.6691077738515901
MicroF1,0.7094717167830246
MacroF1,0.6331555859721893
MCC_Cytoplasm,0.6051147221847103
MCC_Nucleus,0.6570454899228482
MCC_Extracellular,0.8508236127530303
MCC_Cell membrane,0.6271374961048833
MCC_Mitochondrion,0.7190452192709362
MCC_Plastid,0.8879328936426452
MCC_Endoplasmic reticulum,0.5059731802567533
MCC_Lysosome/Vacuole,0.21768200012004768
MCC_Golgi apparatus,0.3417012468648843
MCC_Peroxisome,0.4491800983475213
