Metric,Value
Subset Accuracy,0.5993004275165177
Jaccard,0.732026640285482
MicroF1,0.7666543564103293
MacroF1,0.7213892634072703
MCC_Cytoplasm,0.6540423397747405
MCC_Nucleus,0.720699430862445
MCC_Extracellular,0.8790220232028942
MCC_Cell membrane,0.697522993625324
MCC_Mitochondrion,0.7821860378978094
MCC_Plastid,0.9257497559833249
MCC_Endoplasmic reticulum,0.6058377386873499
MCC_Lysosome/Vacuole,0.4073817433066249
MCC_Golgi apparatus,0.46419405718900625
MCC_Peroxisome,0.7257721890484216
