Metric,Value
Subset Accuracy,0.36400698893418754
Jaccard,0.470248495437779
MicroF1,0.5601681555438781
MacroF1,0.41680281996805224
MCC_Cytoplasm,0.25835655086530257
MCC_Nucleus,0.3958622672154259
MCC_Cell membrane,0.3151282615242705
MCC_Mitochondrion,0.5388049375569904
MCC_Endoplasmic reticulum,0.17110219670113855
MCC_Golgi apparatus,0.24645971911828154
