Metric,Value
Subset Accuracy,0.3913803145020384
Jaccard,0.5275189283634246
MicroF1,0.604752667313288
MacroF1,0.4622284323024745
MCC_Cytoplasm,0.3554354059871634
MCC_Nucleus,0.45011345200435937
MCC_Cell membrane,0.350996946071661
MCC_Mitochondrion,0.579568417606547
MCC_Endoplasmic reticulum,0.16567102919613627
MCC_Golgi apparatus,0.31381455788716545
