Metric,Value
Subset Accuracy,0.34304018637157835
Jaccard,0.42859638905066977
MicroF1,0.5183537263626251
MacroF1,0.3749388189297049
MCC_Cytoplasm,0.22284513959664803
MCC_Nucleus,0.39472685949132313
MCC_Cell membrane,0.2858922133618862
MCC_Mitochondrion,0.5273092926169229
MCC_Endoplasmic reticulum,0.07539854168700481
MCC_Golgi apparatus,0.17711130246824358
