Metric,Value
Subset Accuracy,0.3343040186371578
Jaccard,0.4691322073383809
MicroF1,0.559520838532568
MacroF1,0.4321080166215343
MCC_Cytoplasm,0.30382456860768026
MCC_Nucleus,0.3850735547442528
MCC_Cell membrane,0.32886715777779696
MCC_Mitochondrion,0.587287416166875
MCC_Endoplasmic reticulum,0.1586892589300828
MCC_Golgi apparatus,0.21955490502251473
