Metric,Value
Subset Accuracy,0.37798485730926035
Jaccard,0.5254028344010871
MicroF1,0.5989656793606017
MacroF1,0.459132583945149
MCC_Cytoplasm,0.35282606817204104
MCC_Nucleus,0.4237928874832148
MCC_Cell membrane,0.3491047523696165
MCC_Mitochondrion,0.5319165994976001
MCC_Endoplasmic reticulum,0.15875668093113154
MCC_Golgi apparatus,0.2838112994666076
