Metric,Value
Subset Accuracy,0.34304018637157835
Jaccard,0.482527664531159
MicroF1,0.5715705765407555
MacroF1,0.4291329571503569
MCC_Cytoplasm,0.2794824736481019
MCC_Nucleus,0.41182654215830766
MCC_Cell membrane,0.3265726071615496
MCC_Mitochondrion,0.6023743805292944
MCC_Endoplasmic reticulum,0.1969466947041564
MCC_Golgi apparatus,0.17990171315120382
