Metric,Value
Subset Accuracy,0.25378346915017463
Jaccard,0.3941598758246022
MicroF1,0.4972320080523402
MacroF1,0.3889516239981938
MCC_Cytoplasm,0.27260189239313853
MCC_Nucleus,0.24194395210790492
MCC_Cell membrane,0.34401412546606813
MCC_Mitochondrion,0.4455335419072538
MCC_Endoplasmic reticulum,0.1863291098933336
MCC_Golgi apparatus,0.2326569649332412
