Metric,Value
Subset Accuracy,0.7156177156177156
Jaccard,0.8168220668220668
MicroF1,0.8256880733944955
MacroF1,0.5131030629892048
MCC_Cytoplasm,0.3148086921376802
MCC_Nucleus,0.7914204348114917
MCC_Cell membrane,0.5012433672954255
MCC_Mitochondrion,0.8921437750446822
MCC_Endoplasmic reticulum,-0.009434198415941059
MCC_Golgi apparatus,0.31139895954491553
