Metric,Value
Subset Accuracy,0.3343040186371578
Jaccard,0.48824500097068535
MicroF1,0.5736064792758456
MacroF1,0.42523850379907335
MCC_Cytoplasm,0.29710746213605344
MCC_Nucleus,0.4032501897184124
MCC_Cell membrane,0.33637274985234794
MCC_Mitochondrion,0.5756035631875845
MCC_Endoplasmic reticulum,0.12089651926222415
MCC_Golgi apparatus,0.16819234731933166
