bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,5,3399,,0.5569090247154236,
,5,3449,,0.2044958621263504,
,5,3499,,0.13203634321689606,
,5,3549,,0.36825650930404663,
,5,3599,,0.24910584092140198,
,5,3649,,0.3154318034648895,
,5,3699,,0.28643861413002014,
0.1825564056634903,5,3731,,,0.3215305209159851
,5,3731,0.2385644167661667,,
,6,3749,,0.12622159719467163,
,6,3799,,0.17348618805408478,
,6,3849,,0.11226019263267517,
,6,3899,,0.16316120326519012,
,6,3949,,0.1553095430135727,
,6,3999,,0.18278229236602783,
,6,4049,,0.17498351633548737,
,6,4099,,0.38333791494369507,
,6,4149,,0.17605383694171906,
,6,4199,,0.18244947493076324,
,6,4249,,0.29292017221450806,
,6,4299,,0.2977316975593567,
,6,4349,,0.11502933502197266,
0.1837283968925476,6,4353,,,0.32339298725128174
,6,4353,0.23342816531658173,,
,7,4399,,0.1414736807346344,
,7,4449,,0.16560296714305878,
,7,4499,,0.08694703131914139,
,7,4549,,0.15411685407161713,
,7,4599,,0.14714102447032928,
,7,4649,,0.1250356137752533,
,7,4699,,0.1901300698518753,
,7,4749,,0.13625900447368622,
,7,4799,,0.19527995586395264,
,7,4849,,0.18680235743522644,
,7,4899,,0.1505965292453766,
,7,4949,,0.27194079756736755,
0.1830361932516098,7,4975,,,0.3219355642795563
,7,4975,0.23011945188045502,,
,8,4999,,0.16265316307544708,
,8,5049,,0.19859366118907928,
,8,5099,,0.11054160445928574,
,8,5149,,0.19780614972114563,
,8,5199,,0.12547574937343597,
,8,5249,,0.12188675999641418,
,8,5299,,0.4228473901748657,
,8,5349,,0.22093455493450165,
,8,5399,,0.15935450792312622,
,8,5449,,0.2629692256450653,
,8,5499,,0.16756513714790344,
,8,5549,,0.17070476710796356,
0.17639940977096558,8,5597,,,0.3168400228023529
,8,5597,0.21988075971603394,,
,9,5599,,0.21820424497127533,
,9,5649,,0.19376200437545776,
,9,5699,,0.1445179283618927,
,9,5749,,0.16687549650669098,
,9,5799,,0.1493062973022461,
,9,5849,,0.21464939415454865,
,9,5899,,0.10604166984558105,
,9,5949,,0.2274385392665863,
,9,5999,,0.25515225529670715,
,9,6049,,0.24214789271354675,
,9,6099,,0.3942916989326477,
,9,6149,,0.1868898868560791,
,9,6199,,0.26086798310279846,
0.1777934730052948,9,6219,,,0.31980544328689575
,9,6219,0.2140260934829712,,
,10,6249,,0.1906042993068695,
,10,6299,,0.12917816638946533,
,10,6349,,0.22370922565460205,
,10,6399,,0.3480871617794037,
,10,6449,,0.15621212124824524,
,10,6499,,0.14181292057037354,
,10,6549,,0.2145548015832901,
,10,6599,,0.1212882399559021,
,10,6649,,0.2009243667125702,
,10,6699,,0.3092486262321472,
,10,6749,,0.16302207112312317,
,10,6799,,0.1991131603717804,
0.17919966578483582,10,6841,,,0.32169702649116516
,10,6841,0.21199467778205872,,
,11,6849,,0.3646211624145508,
,11,6899,,0.17719943821430206,
,11,6949,,0.15694376826286316,
,11,6999,,0.2360454797744751,
,11,7049,,0.21076485514640808,
,11,7099,,0.43617725372314453,
,11,7149,,0.13823139667510986,
,11,7199,,0.272167444229126,
,11,7249,,0.22714422643184662,
,11,7299,,0.18844547867774963,
,11,7349,,0.18205265700817108,
,11,7399,,0.232018381357193,
,11,7449,,0.2563284933567047,
0.17778103053569794,11,7463,,,0.3216376006603241
,11,7463,0.20832303166389465,,
,12,7499,,0.24630901217460632,
,12,7549,,0.15296229720115662,
,12,7599,,0.13019436597824097,
,12,7649,,0.15464164316654205,
,12,7699,,0.1459498554468155,
,12,7749,,0.13476642966270447,
,12,7799,,0.3778187036514282,
,12,7849,,0.2144567221403122,
,12,7899,,0.12106437981128693,
,12,7949,,0.3894842863082886,
,12,7999,,0.2159734070301056,
,12,8049,,0.1731826514005661,
0.1782388985157013,12,8085,,,0.32300320267677307
,12,8085,0.20790675282478333,,
,13,8099,,0.1809757947921753,
,13,8149,,0.21243305504322052,
,13,8199,,0.18862302601337433,
,13,8249,,0.27766549587249756,
,13,8299,,0.12737052142620087,
,13,8349,,0.14218486845493317,
,13,8399,,0.4115878641605377,
,13,8449,,0.18015190958976746,
,13,8499,,0.16057929396629333,
,13,8549,,0.1482970416545868,
,13,8599,,0.15564332902431488,
,13,8649,,0.29147306084632874,
,13,8699,,0.20088191330432892,
0.17872148752212524,13,8707,,,0.32405850291252136
,13,8707,0.20779097080230713,,
