bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,3,2549,,0.18131810426712036,
,3,2599,,0.33930230140686035,
,3,2649,,0.24613386392593384,
,3,2699,,0.1281256079673767,
,3,2749,,0.26077595353126526,
,3,2799,,0.21307331323623657,
,3,2849,,0.35768088698387146,
0.18454080820083618,3,2875,,,0.317990779876709
,3,2875,0.2773745059967041,,
,4,2899,,0.14118504524230957,
,4,2949,,0.12961579859256744,
,4,2999,,0.2503877580165863,
,4,3049,,0.17629075050354004,
,4,3099,,0.20694097876548767,
,4,3149,,0.2662370502948761,
,4,3199,,0.08512517809867859,
,4,3249,,0.19661235809326172,
,4,3299,,0.19539199769496918,
,4,3349,,0.19440175592899323,
,4,3399,,0.18843212723731995,
,4,3449,,0.312032550573349,
,4,3499,,0.2081911563873291,
,4,3549,,0.4911203682422638,
0.18266086280345917,4,3594,,,0.31605562567710876
,4,3594,0.2706034183502197,,
,5,3599,,0.2572651207447052,
,5,3649,,0.33607587218284607,
,5,3699,,0.21434228122234344,
,5,3749,,0.10896257311105728,
,5,3799,,0.16595791280269623,
,5,3849,,0.15792638063430786,
,5,3899,,0.7513391375541687,
,5,3949,,0.16978532075881958,
,5,3999,,0.09854760766029358,
,5,4049,,0.20886367559432983,
,5,4099,,0.18815487623214722,
,5,4149,,0.16336454451084137,
,5,4199,,0.2089889496564865,
,5,4249,,0.2568444609642029,
,5,4299,,0.24475529789924622,
0.18161973357200623,5,4313,,,0.31486669182777405
,5,4313,0.2652885913848877,,
,6,4349,,0.4689722955226898,
,6,4399,,0.07604851573705673,
,6,4449,,0.3275345265865326,
,6,4499,,0.1307058334350586,
,6,4549,,0.18995507061481476,
,6,4599,,0.16289520263671875,
,6,4649,,0.18769462406635284,
,6,4699,,0.29570621252059937,
,6,4749,,0.30965283513069153,
,6,4799,,0.12486317753791809,
,6,4849,,0.2662522792816162,
,6,4899,,0.3437727987766266,
,6,4949,,0.19877506792545319,
,6,4999,,0.5090065002441406,
0.1814640760421753,6,5032,,,0.31475502252578735
,6,5032,0.26078689098358154,,
,7,5049,,0.21016918122768402,
,7,5099,,0.17546099424362183,
,7,5149,,0.19242404401302338,
,7,5199,,0.3397434651851654,
,7,5249,,0.2812148332595825,
,7,5299,,0.22145548462867737,
,7,5349,,0.13565774261951447,
,7,5399,,0.4319203197956085,
,7,5449,,0.18043586611747742,
,7,5499,,0.16448399424552917,
,7,5549,,0.4560964107513428,
,7,5599,,0.3144516348838806,
,7,5649,,0.3703985810279846,
,7,5699,,0.23547178506851196,
,7,5749,,0.13847322762012482,
0.18226386606693268,7,5751,,,0.3156674802303314
,7,5751,0.2566802501678467,,
,8,5799,,0.16828341782093048,
,8,5849,,0.1204434484243393,
,8,5899,,0.2157222479581833,
,8,5949,,0.1995273232460022,
,8,5999,,0.11552015691995621,
,8,6049,,0.548940896987915,
,8,6099,,0.19140155613422394,
,8,6149,,0.6103351712226868,
,8,6199,,0.22773200273513794,
,8,6249,,0.13880155980587006,
,8,6299,,0.2777715027332306,
,8,6349,,0.25670620799064636,
,8,6399,,0.16889742016792297,
,8,6449,,0.3283047080039978,
0.18290014564990997,8,6470,,,0.3157857060432434
,8,6470,0.2534126341342926,,
,9,6499,,0.24563764035701752,
,9,6549,,0.10818357765674591,
,9,6599,,0.5389726758003235,
,9,6649,,0.13374154269695282,
,9,6699,,0.27492064237594604,
,9,6749,,0.27265065908432007,
,9,6799,,0.3508414924144745,
,9,6849,,0.26754650473594666,
,9,6899,,0.6856753826141357,
,9,6949,,0.19907067716121674,
,9,6999,,0.3631250262260437,
,9,7049,,0.20765645802021027,
,9,7099,,0.3864497244358063,
,9,7149,,0.22250789403915405,
0.17662790417671204,9,7189,,,0.30886584520339966
,9,7189,0.24084308743476868,,
,10,7199,,0.11958668380975723,
,10,7249,,0.11235107481479645,
,10,7299,,0.0830354243516922,
,10,7349,,0.10576216131448746,
,10,7399,,0.36112499237060547,
,10,7449,,0.18130053579807281,
,10,7499,,0.15331609547138214,
,10,7549,,0.2069960981607437,
,10,7599,,0.14104318618774414,
,10,7649,,0.18736349046230316,
,10,7699,,0.17936205863952637,
,10,7749,,0.15308783948421478,
,10,7799,,0.1583901196718216,
,10,7849,,0.18881233036518097,
,10,7899,,0.35374194383621216,
0.1773751676082611,10,7908,,,0.31055447459220886
,10,7908,0.23684607446193695,,
,11,7949,,0.3217428922653198,
,11,7999,,0.15150071680545807,
,11,8049,,0.2258003056049347,
,11,8099,,0.1966594159603119,
,11,8149,,0.16937831044197083,
,11,8199,,0.08693963289260864,
,11,8249,,0.3479137420654297,
,11,8299,,0.231098011136055,
,11,8349,,0.14948680996894836,
,11,8399,,0.20255252718925476,
,11,8449,,0.2487945705652237,
,11,8499,,0.14797443151474,
,11,8549,,0.5263120532035828,
,11,8599,,0.3235856294631958,
0.17823314666748047,11,8627,,,0.3117964267730713
,11,8627,0.2349885255098343,,
,12,8649,,0.08675317466259003,
,12,8699,,0.09024281799793243,
,12,8749,,0.4991798996925354,
,12,8799,,0.21711519360542297,
,12,8849,,0.26044705510139465,
,12,8899,,0.3689921200275421,
,12,8949,,0.14004990458488464,
,12,8999,,0.4306298792362213,
,12,9049,,0.1268295794725418,
,12,9099,,0.16628767549991608,
,12,9149,,0.2973862886428833,
,12,9199,,0.14727944135665894,
,12,9249,,0.20740512013435364,
,12,9299,,0.2423284947872162,
0.178635373711586,12,9346,,,0.31268247961997986
,12,9346,0.23103561997413635,,
,13,9349,,0.11473269015550613,
,13,9399,,0.09560303390026093,
,13,9449,,0.22980251908302307,
,13,9499,,0.14617806673049927,
,13,9549,,0.11843600869178772,
,13,9599,,0.33421391248703003,
,13,9649,,0.20271560549736023,
,13,9699,,0.13144218921661377,
,13,9749,,0.4954858124256134,
,13,9799,,0.31198492646217346,
,13,9849,,0.30560505390167236,
,13,9899,,0.24978592991828918,
,13,9949,,0.20800481736660004,
,13,9999,,0.2638648748397827,
,13,10049,,0.214947909116745,
0.17915283143520355,13,10065,,,0.31351232528686523
,13,10065,0.23077157139778137,,
