bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,0,49,,0.23157969117164612,
,0,99,,0.182759627699852,
,0,149,,0.22524487972259521,
,0,199,,0.2147446721792221,
,0,249,,0.1751329004764557,
,0,299,,0.1794794201850891,
,0,349,,0.21576513350009918,
,0,399,,0.3339621126651764,
,0,449,,0.18576660752296448,
,0,499,,0.2032451182603836,
,0,549,,0.17965053021907806,
,0,599,,0.2211536467075348,
0.22186648845672607,0,630,,,0.23419348895549774
,0,630,0.21348075568675995,,
,1,649,,0.08247993886470795,
,1,699,,0.18912461400032043,
,1,749,,0.25178617238998413,
,1,799,,0.18130449950695038,
,1,849,,0.28085851669311523,
,1,899,,0.18018251657485962,
,1,949,,0.19251671433448792,
,1,999,,0.2189190834760666,
,1,1049,,0.1887403130531311,
,1,1099,,0.246481254696846,
,1,1149,,0.17814061045646667,
,1,1199,,0.18821461498737335,
,1,1249,,0.18748456239700317,
0.20829610526561737,1,1261,,,0.22033393383026123
,1,1261,0.18463869392871857,,
,2,1299,,0.14336557686328888,
,2,1349,,0.09446583688259125,
,2,1399,,0.17507675290107727,
,2,1449,,0.1460723578929901,
,2,1499,,0.16080789268016815,
,2,1549,,0.1700211465358734,
,2,1599,,0.20777204632759094,
,2,1649,,0.19446268677711487,
,2,1699,,0.11539805680513382,
,2,1749,,0.1931348592042923,
,2,1799,,0.12286579608917236,
,2,1849,,0.20411284267902374,
0.1998998373746872,2,1892,,,0.21183036267757416
,2,1892,0.17371289432048798,,
,3,1899,,0.13437853753566742,
,3,1949,,0.09816394746303558,
,3,1999,,0.13710422813892365,
,3,2049,,0.18870849907398224,
,3,2099,,0.21296359598636627,
,3,2149,,0.21689638495445251,
,3,2199,,0.16706505417823792,
,3,2249,,0.16813541948795319,
,3,2299,,0.09282431751489639,
,3,2349,,0.18695124983787537,
,3,2399,,0.17453347146511078,
,3,2449,,0.1209888756275177,
,3,2499,,0.18044114112854004,
0.1957261711359024,3,2523,,,0.20774997770786285
,3,2523,0.16574963927268982,,
,4,2549,,0.11714615672826767,
,4,2599,,0.24513022601604462,
,4,2649,,0.17004458606243134,
,4,2699,,0.17144723236560822,
,4,2749,,0.193830206990242,
,4,2799,,0.2565511465072632,
,4,2849,,0.18549831211566925,
,4,2899,,0.12189434468746185,
,4,2949,,0.17283204197883606,
,4,2999,,0.12872378528118134,
,4,3049,,0.17851564288139343,
,4,3099,,0.1789320707321167,
,4,3149,,0.0633101686835289,
0.19479456543922424,4,3154,,,0.20675750076770782
,4,3154,0.15962114930152893,,
,5,3199,,0.16221319139003754,
,5,3249,,0.17456872761249542,
,5,3299,,0.10753342509269714,
,5,3349,,0.13205118477344513,
,5,3399,,0.1542557030916214,
,5,3449,,0.2379446178674698,
,5,3499,,0.20438940823078156,
,5,3549,,0.19818800687789917,
,5,3599,,0.2395402491092682,
,5,3649,,0.17044423520565033,
,5,3699,,0.17612747848033905,
,5,3749,,0.300437331199646,
0.1915881335735321,5,3785,,,0.20351062715053558
,5,3785,0.15487706661224365,,
,6,3799,,0.13954059779644012,
,6,3849,,0.22636842727661133,
,6,3899,,0.08670788258314133,
,6,3949,,0.09566241502761841,
,6,3999,,0.088593490421772,
,6,4049,,0.21236398816108704,
,6,4099,,0.1038055345416069,
,6,4149,,0.182670459151268,
,6,4199,,0.1874803751707077,
,6,4249,,0.09399590641260147,
,6,4299,,0.16996215283870697,
,6,4349,,0.16630008816719055,
,6,4399,,0.2373380810022354,
0.19104115664958954,6,4416,,,0.20278199017047882
,6,4416,0.1512119621038437,,
,7,4449,,0.1453346163034439,
,7,4499,,0.11445401608943939,
,7,4549,,0.10577420145273209,
,7,4599,,0.15177078545093536,
,7,4649,,0.1476614773273468,
,7,4699,,0.11324118822813034,
,7,4749,,0.11420702189207077,
,7,4799,,0.17490269243717194,
,7,4849,,0.12427456676959991,
,7,4899,,0.10077758133411407,
,7,4949,,0.1506614238023758,
,7,4999,,0.15187624096870422,
0.19018685817718506,7,5047,,,0.2020094096660614
,7,5047,0.14807242155075073,,
,8,5049,,0.12246902287006378,
,8,5099,,0.17639312148094177,
,8,5149,,0.11447644978761673,
,8,5199,,0.0794927328824997,
,8,5249,,0.07704192399978638,
,8,5299,,0.2105690985918045,
,8,5349,,0.14721213281154633,
,8,5399,,0.1665918231010437,
,8,5449,,0.12746039032936096,
,8,5499,,0.20929628610610962,
,8,5549,,0.1071578860282898,
,8,5599,,0.14876054227352142,
,8,5649,,0.19935168325901031,
0.1913144588470459,8,5678,,,0.2031155824661255
,8,5678,0.14534851908683777,,
,9,5699,,0.12966957688331604,
,9,5749,,0.1208098903298378,
,9,5799,,0.14899605512619019,
,9,5849,,0.08745021373033524,
,9,5899,,0.1282939612865448,
,9,5949,,0.10757973790168762,
,9,5999,,0.157493457198143,
,9,6049,,0.15294189751148224,
,9,6099,,0.1764364093542099,
,9,6149,,0.11339159309864044,
,9,6199,,0.13120433688163757,
,9,6249,,0.16055363416671753,
,9,6299,,0.14841526746749878,
0.19373320043087006,9,6309,,,0.2055559605360031
,9,6309,0.14237551391124725,,
,10,6349,,0.2190093696117401,
,10,6399,,0.11972448229789734,
,10,6449,,0.1128101497888565,
,10,6499,,0.13463935256004333,
,10,6549,,0.13783547282218933,
