Metric,Value
Subset Accuracy,0.33313919627256844
Jaccard,0.4834498155697922
MicroF1,0.5637773079633545
MacroF1,0.42967136245917165
MCC_Cytoplasm,0.29956572306806106
MCC_Nucleus,0.3758904790464489
MCC_Cell membrane,0.3219476367371483
MCC_Mitochondrion,0.484432061707292
MCC_Endoplasmic reticulum,0.17755411038292737
MCC_Golgi apparatus,0.19361605349429709
