Metric,Value
Subset Accuracy,0.33721607454863134
Jaccard,0.453960396039604
MicroF1,0.545170528508201
MacroF1,0.4040847300798145
MCC_Cytoplasm,0.2572580031608462
MCC_Nucleus,0.4043354943028806
MCC_Cell membrane,0.30259440467618276
MCC_Mitochondrion,0.5268075271342203
MCC_Endoplasmic reticulum,0.10541035566405212
MCC_Golgi apparatus,0.24558363527196184
