Metric,Value
Subset Accuracy,0.5841076917641239
Jaccard,0.7204365850498771
MicroF1,0.7567422628035959
MacroF1,0.7067417292788888
MCC_Cytoplasm,0.6491851926974856
MCC_Nucleus,0.7124974461151807
MCC_Extracellular,0.8698310355927571
MCC_Cell membrane,0.6823661975457675
MCC_Mitochondrion,0.7751946920914411
MCC_Plastid,0.9133866092842512
MCC_Endoplasmic reticulum,0.5948642441814316
MCC_Lysosome/Vacuole,0.3557624250897655
MCC_Golgi apparatus,0.4198841015740516
MCC_Peroxisome,0.7106737203248732
