Metric,Value
Subset Accuracy,0.3383808969132207
Jaccard,0.4765094156474471
MicroF1,0.5556363636363636
MacroF1,0.42591994457667903
MCC_Cytoplasm,0.28771387203563187
MCC_Nucleus,0.3979037089247466
MCC_Cell membrane,0.30947423624512926
MCC_Mitochondrion,0.5301472201694316
MCC_Endoplasmic reticulum,0.19334049776992368
MCC_Golgi apparatus,0.16233141706796403
