bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,7,4549,,0.12949824333190918,
,7,4599,,0.8799619078636169,
,7,4649,,0.1803525686264038,
,7,4699,,0.333718478679657,
,7,4749,,0.14435964822769165,
,7,4799,,0.35334312915802,
,7,4849,,0.4054728150367737,
,7,4899,,0.3165045976638794,
,7,4949,,0.1675439327955246,
,7,4999,,0.29768118262290955,
,7,5049,,0.2231074869632721,
0.17138557136058807,7,5055,,,0.2857963740825653
,7,5055,0.23871612548828125,,
,8,5099,,0.11569797247648239,
,8,5149,,0.5542563199996948,
,8,5199,,0.1487060785293579,
,8,5249,,0.13446186482906342,
,8,5299,,0.16003574430942535,
,8,5349,,0.4041043519973755,
,8,5399,,0.42625200748443604,
,8,5449,,0.1329718679189682,
,8,5499,,0.1535021960735321,
,8,5549,,0.1908636838197708,
,8,5599,,0.204218327999115,
,8,5649,,0.3197968602180481,
0.17169056832790375,8,5687,,,0.2870081067085266
,8,5687,0.23261842131614685,,
,9,5699,,0.1664629727602005,
,9,5749,,0.19337745010852814,
,9,5799,,0.1518087387084961,
,9,5849,,0.26941370964050293,
,9,5899,,0.26594915986061096,
,9,5949,,0.17531605064868927,
,9,5999,,0.5225324630737305,
,9,6049,,0.23923234641551971,
,9,6099,,0.22253850102424622,
,9,6149,,0.20904995501041412,
,9,6199,,0.45137250423431396,
,9,6249,,0.17908930778503418,
,9,6299,,0.2743941843509674,
0.17236220836639404,9,6319,,,0.2884664535522461
,9,6319,0.23037347197532654,,
,10,6349,,0.15817955136299133,
,10,6399,,0.16713795065879822,
,10,6449,,0.13296262919902802,
,10,6499,,0.3431225121021271,
,10,6549,,0.33352288603782654,
,10,6599,,0.39353689551353455,
,10,6649,,0.5644084215164185,
,10,6699,,0.23287898302078247,
,10,6749,,0.25082796812057495,
,10,6799,,0.26591774821281433,
,10,6849,,0.27922630310058594,
,10,6899,,0.2536141872406006,
,10,6949,,0.10104799270629883,
0.17070148885250092,10,6951,,,0.2872385084629059
,10,6951,0.22700312733650208,,
,11,6999,,0.15347228944301605,
,11,7049,,0.2378672957420349,
,11,7099,,0.2577929198741913,
,11,7149,,0.12861907482147217,
,11,7199,,0.20454369485378265,
,11,7249,,0.1719193160533905,
,11,7299,,0.2805415987968445,
,11,7349,,0.20313310623168945,
,11,7399,,0.20570611953735352,
,11,7449,,0.2824364900588989,
,11,7499,,0.2207602560520172,
,11,7549,,0.5504029989242554,
0.17096446454524994,11,7583,,,0.2880163788795471
,11,7583,0.2261674404144287,,
,12,7599,,0.1250670850276947,
,12,7649,,0.2591226398944855,
,12,7699,,0.1560138761997223,
,12,7749,,0.17368033528327942,
,12,7799,,0.42141884565353394,
,12,7849,,0.21088774502277374,
,12,7899,,0.1558031290769577,
,12,7949,,0.3312110900878906,
,12,7999,,0.1989193707704544,
,12,8049,,0.2596583068370819,
,12,8099,,0.22395646572113037,
,12,8149,,0.2891607880592346,
,12,8199,,0.20490562915802002,
0.17123520374298096,12,8215,,,0.28860193490982056
,12,8215,0.2259921282529831,,
,13,8249,,0.29918617010116577,
,13,8299,,0.1884627789258957,
,13,8349,,0.23256123065948486,
,13,8399,,0.27722102403640747,
,13,8449,,0.1690141260623932,
,13,8499,,0.2003767490386963,
,13,8549,,0.18147200345993042,
,13,8599,,0.19867786765098572,
,13,8649,,0.24165506660938263,
,13,8699,,0.16773775219917297,
,13,8749,,0.21171332895755768,
,13,8799,,0.23109817504882812,
0.17154398560523987,13,8847,,,0.2892730236053467
,13,8847,0.22581340372562408,,
