Metric,Value
Subset Accuracy,0.34362259755387303
Jaccard,0.4820423218792468
MicroF1,0.5691621219633118
MacroF1,0.4369267680832507
MCC_Cytoplasm,0.3048884552976422
MCC_Nucleus,0.3927609666289527
MCC_Cell membrane,0.3363920175399927
MCC_Mitochondrion,0.5954015241669594
MCC_Endoplasmic reticulum,0.18434353703884923
MCC_Golgi apparatus,0.2287289292884331
