Metric,Value
Subset Accuracy,0.33663366336633666
Jaccard,0.48034362259755387
MicroF1,0.5580176316416487
MacroF1,0.4197931881378693
MCC_Cytoplasm,0.2994730696691804
MCC_Nucleus,0.3860854695447348
MCC_Cell membrane,0.3036549981739388
MCC_Mitochondrion,0.5228867992541316
MCC_Endoplasmic reticulum,0.14525170453885736
MCC_Golgi apparatus,0.17711130246824358
