Metric,Value
Subset Accuracy,0.3302271403610949
Jaccard,0.4824791302659677
MicroF1,0.5710186513629842
MacroF1,0.4357869009273411
MCC_Cytoplasm,0.28239682528688065
MCC_Nucleus,0.4001259401009355
MCC_Cell membrane,0.3578878301282235
MCC_Mitochondrion,0.5745224838758812
MCC_Endoplasmic reticulum,0.1661665036004377
MCC_Golgi apparatus,0.16510486574610775
