Metric,Value
Subset Accuracy,0.5861922764371268
Jaccard,0.723267851464509
MicroF1,0.7576230880718194
MacroF1,0.7062140703499049
MCC_Cytoplasm,0.6461019077408195
MCC_Nucleus,0.716055011729581
MCC_Extracellular,0.8735614756088145
MCC_Cell membrane,0.6825428328711132
MCC_Mitochondrion,0.7732619434165722
MCC_Plastid,0.9143712048745448
MCC_Endoplasmic reticulum,0.5959500427051801
MCC_Lysosome/Vacuole,0.37799287677557913
MCC_Golgi apparatus,0.43805554677157427
MCC_Peroxisome,0.6652391692844641
