Metric,Value
Subset Accuracy,0.38147932440302856
Jaccard,0.5200446515239758
MicroF1,0.5930343511450381
MacroF1,0.449400046858248
MCC_Cytoplasm,0.34448673941222746
MCC_Nucleus,0.41986561485527435
MCC_Cell membrane,0.346825333646698
MCC_Mitochondrion,0.5891656307702747
MCC_Endoplasmic reticulum,0.09816104995149356
MCC_Golgi apparatus,0.27400493951439575
