Metric,Value
Subset Accuracy,0.3424577751892836
Jaccard,0.4837410211609396
MicroF1,0.5691931540342299
MacroF1,0.41869878515350595
MCC_Cytoplasm,0.28418967952093444
MCC_Nucleus,0.40059872359660176
MCC_Cell membrane,0.35422055218706033
MCC_Mitochondrion,0.5823848452078753
MCC_Endoplasmic reticulum,0.10732844190235603
MCC_Golgi apparatus,0.13566947821940545
