Metric,Value
Subset Accuracy,0.3791496796738497
Jaccard,0.5128130460104834
MicroF1,0.5933365997060266
MacroF1,0.4442399642499912
MCC_Cytoplasm,0.3355296120738171
MCC_Nucleus,0.43442273794101754
MCC_Cell membrane,0.3592834720684255
MCC_Mitochondrion,0.5934179893335214
MCC_Endoplasmic reticulum,0.10161955735705304
MCC_Golgi apparatus,0.22955523958035542
